GEO_ID,NAME
1400000US13117130104,"Census Tract 1301.04, Forsyth County, Georgia"
1400000US13117130105,"Census Tract 1301.05, Forsyth County, Georgia"
1400000US13117130201,"Census Tract 1302.01, Forsyth County, Georgia"
1400000US13117130202,"Census Tract 1302.02, Forsyth County, Georgia"
1400000US13117130203,"Census Tract 1302.03, Forsyth County, Georgia"
1400000US13117130204,"Census Tract 1302.04, Forsyth County, Georgia"
1400000US13117130205,"Census Tract 1302.05, Forsyth County, Georgia"
1400000US13117130301,"Census Tract 1303.01, Forsyth County, Georgia"
1400000US13117130302,"Census Tract 1303.02, Forsyth County, Georgia"
1400000US13117130303,"Census Tract 1303.03, Forsyth County, Georgia"
1400000US13117130304,"Census Tract 1303.04, Forsyth County, Georgia"
1400000US13117130305,"Census Tract 1303.05, Forsyth County, Georgia"
1400000US13117130306,"Census Tract 1303.06, Forsyth County, Georgia"
1400000US13117130307,"Census Tract 1303.07, Forsyth County, Georgia"
1400000US13117130403,"Census Tract 1304.03, Forsyth County, Georgia"
1400000US13117130404,"Census Tract 1304.04, Forsyth County, Georgia"
1400000US13117130405,"Census Tract 1304.05, Forsyth County, Georgia"
1400000US13117130406,"Census Tract 1304.06, Forsyth County, Georgia"
1400000US13117130408,"Census Tract 1304.08, Forsyth County, Georgia"
1400000US13117130409,"Census Tract 1304.09, Forsyth County, Georgia"
1400000US13117130410,"Census Tract 1304.10, Forsyth County, Georgia"
1400000US13117130503,"Census Tract 1305.03, Forsyth County, Georgia"
1400000US13117130504,"Census Tract 1305.04, Forsyth County, Georgia"
1400000US13117130505,"Census Tract 1305.05, Forsyth County, Georgia"
1400000US13117130506,"Census Tract 1305.06, Forsyth County, Georgia"
1400000US13117130507,"Census Tract 1305.07, Forsyth County, Georgia"
1400000US13117130508,"Census Tract 1305.08, Forsyth County, Georgia"
1400000US13117130509,"Census Tract 1305.09, Forsyth County, Georgia"
1400000US13117130510,"Census Tract 1305.10, Forsyth County, Georgia"
1400000US13117130601,"Census Tract 1306.01, Forsyth County, Georgia"
1400000US13117130602,"Census Tract 1306.02, Forsyth County, Georgia"
1400000US13117130603,"Census Tract 1306.03, Forsyth County, Georgia"
1400000US13117130604,"Census Tract 1306.04, Forsyth County, Georgia"
1400000US13117130605,"Census Tract 1306.05, Forsyth County, Georgia"
1400000US13117130606,"Census Tract 1306.06, Forsyth County, Georgia"
1400000US13117130607,"Census Tract 1306.07, Forsyth County, Georgia"
1400000US13117130608,"Census Tract 1306.08, Forsyth County, Georgia"
1400000US13117130609,"Census Tract 1306.09, Forsyth County, Georgia"
1400000US13117130610,"Census Tract 1306.10, Forsyth County, Georgia"
1400000US13117130611,"Census Tract 1306.11, Forsyth County, Georgia"
1400000US13117130612,"Census Tract 1306.12, Forsyth County, Georgia"
1400000US13117130613,"Census Tract 1306.13, Forsyth County, Georgia"
1400000US13119890101,"Census Tract 8901.01, Franklin County, Georgia"
1400000US13119890102,"Census Tract 8901.02, Franklin County, Georgia"
1400000US13119890200,"Census Tract 8902, Franklin County, Georgia"
1400000US13119890300,"Census Tract 8903, Franklin County, Georgia"
1400000US13119890400,"Census Tract 8904, Franklin County, Georgia"
1400000US13121000100,"Census Tract 1, Fulton County, Georgia"
1400000US13121000200,"Census Tract 2, Fulton County, Georgia"
1400000US13121000400,"Census Tract 4, Fulton County, Georgia"
1400000US13121000500,"Census Tract 5, Fulton County, Georgia"
1400000US13121000600,"Census Tract 6, Fulton County, Georgia"
1400000US13121000700,"Census Tract 7, Fulton County, Georgia"
1400000US13121001001,"Census Tract 10.01, Fulton County, Georgia"
1400000US13121001002,"Census Tract 10.02, Fulton County, Georgia"
1400000US13121001100,"Census Tract 11, Fulton County, Georgia"
1400000US13121001201,"Census Tract 12.01, Fulton County, Georgia"
1400000US13121001202,"Census Tract 12.02, Fulton County, Georgia"
1400000US13121001300,"Census Tract 13, Fulton County, Georgia"
1400000US13121001400,"Census Tract 14, Fulton County, Georgia"
1400000US13121001500,"Census Tract 15, Fulton County, Georgia"
1400000US13121001600,"Census Tract 16, Fulton County, Georgia"
1400000US13121001700,"Census Tract 17, Fulton County, Georgia"
1400000US13121001800,"Census Tract 18, Fulton County, Georgia"
1400000US13121001900,"Census Tract 19, Fulton County, Georgia"
1400000US13121002100,"Census Tract 21, Fulton County, Georgia"
1400000US13121002300,"Census Tract 23, Fulton County, Georgia"
1400000US13121002400,"Census Tract 24, Fulton County, Georgia"
1400000US13121002500,"Census Tract 25, Fulton County, Georgia"
1400000US13121002600,"Census Tract 26, Fulton County, Georgia"
1400000US13121002800,"Census Tract 28, Fulton County, Georgia"
1400000US13121002900,"Census Tract 29, Fulton County, Georgia"
1400000US13121003000,"Census Tract 30, Fulton County, Georgia"
1400000US13121003100,"Census Tract 31, Fulton County, Georgia"
1400000US13121003200,"Census Tract 32, Fulton County, Georgia"
1400000US13121003500,"Census Tract 35, Fulton County, Georgia"
1400000US13121003600,"Census Tract 36, Fulton County, Georgia"
1400000US13121003700,"Census Tract 37, Fulton County, Georgia"
1400000US13121003800,"Census Tract 38, Fulton County, Georgia"
1400000US13121003900,"Census Tract 39, Fulton County, Georgia"
1400000US13121004000,"Census Tract 40, Fulton County, Georgia"
1400000US13121004100,"Census Tract 41, Fulton County, Georgia"
1400000US13121004200,"Census Tract 42, Fulton County, Georgia"
1400000US13121004300,"Census Tract 43, Fulton County, Georgia"
1400000US13121004400,"Census Tract 44, Fulton County, Georgia"
1400000US13121004800,"Census Tract 48, Fulton County, Georgia"
1400000US13121004900,"Census Tract 49, Fulton County, Georgia"
1400000US13121005000,"Census Tract 50, Fulton County, Georgia"
1400000US13121005200,"Census Tract 52, Fulton County, Georgia"
1400000US13121005300,"Census Tract 53, Fulton County, Georgia"
1400000US13121005501,"Census Tract 55.01, Fulton County, Georgia"
1400000US13121005502,"Census Tract 55.02, Fulton County, Georgia"
1400000US13121005700,"Census Tract 57, Fulton County, Georgia"
1400000US13121005800,"Census Tract 58, Fulton County, Georgia"
1400000US13121006000,"Census Tract 60, Fulton County, Georgia"
1400000US13121006100,"Census Tract 61, Fulton County, Georgia"
1400000US13121006200,"Census Tract 62, Fulton County, Georgia"
1400000US13121006300,"Census Tract 63, Fulton County, Georgia"
1400000US13121006400,"Census Tract 64, Fulton County, Georgia"
1400000US13121006500,"Census Tract 65, Fulton County, Georgia"
1400000US13121006601,"Census Tract 66.01, Fulton County, Georgia"
1400000US13121006602,"Census Tract 66.02, Fulton County, Georgia"
1400000US13121006700,"Census Tract 67, Fulton County, Georgia"
1400000US13121006801,"Census Tract 68.01, Fulton County, Georgia"
1400000US13121006802,"Census Tract 68.02, Fulton County, Georgia"
1400000US13121006900,"Census Tract 69, Fulton County, Georgia"
1400000US13121007001,"Census Tract 70.01, Fulton County, Georgia"
1400000US13121007002,"Census Tract 70.02, Fulton County, Georgia"
1400000US13121007100,"Census Tract 71, Fulton County, Georgia"
1400000US13121007200,"Census Tract 72, Fulton County, Georgia"
1400000US13121007300,"Census Tract 73, Fulton County, Georgia"
1400000US13121007400,"Census Tract 74, Fulton County, Georgia"
1400000US13121007500,"Census Tract 75, Fulton County, Georgia"
1400000US13121007602,"Census Tract 76.02, Fulton County, Georgia"
1400000US13121007603,"Census Tract 76.03, Fulton County, Georgia"
1400000US13121007604,"Census Tract 76.04, Fulton County, Georgia"
1400000US13121007703,"Census Tract 77.03, Fulton County, Georgia"
1400000US13121007704,"Census Tract 77.04, Fulton County, Georgia"
1400000US13121007705,"Census Tract 77.05, Fulton County, Georgia"
1400000US13121007706,"Census Tract 77.06, Fulton County, Georgia"
1400000US13121007802,"Census Tract 78.02, Fulton County, Georgia"
1400000US13121007805,"Census Tract 78.05, Fulton County, Georgia"
1400000US13121007806,"Census Tract 78.06, Fulton County, Georgia"
1400000US13121007807,"Census Tract 78.07, Fulton County, Georgia"
1400000US13121007808,"Census Tract 78.08, Fulton County, Georgia"
1400000US13121007900,"Census Tract 79, Fulton County, Georgia"
1400000US13121008000,"Census Tract 80, Fulton County, Georgia"
1400000US13121008101,"Census Tract 81.01, Fulton County, Georgia"
1400000US13121008102,"Census Tract 81.02, Fulton County, Georgia"
1400000US13121008201,"Census Tract 82.01, Fulton County, Georgia"
1400000US13121008202,"Census Tract 82.02, Fulton County, Georgia"
1400000US13121008301,"Census Tract 83.01, Fulton County, Georgia"
1400000US13121008302,"Census Tract 83.02, Fulton County, Georgia"
1400000US13121008400,"Census Tract 84, Fulton County, Georgia"
1400000US13121008500,"Census Tract 85, Fulton County, Georgia"
1400000US13121008601,"Census Tract 86.01, Fulton County, Georgia"
1400000US13121008602,"Census Tract 86.02, Fulton County, Georgia"
1400000US13121008700,"Census Tract 87, Fulton County, Georgia"
1400000US13121008800,"Census Tract 88, Fulton County, Georgia"
1400000US13121008902,"Census Tract 89.02, Fulton County, Georgia"
1400000US13121008903,"Census Tract 89.03, Fulton County, Georgia"
1400000US13121008904,"Census Tract 89.04, Fulton County, Georgia"
1400000US13121009000,"Census Tract 90, Fulton County, Georgia"
1400000US13121009101,"Census Tract 91.01, Fulton County, Georgia"
1400000US13121009102,"Census Tract 91.02, Fulton County, Georgia"
1400000US13121009200,"Census Tract 92, Fulton County, Georgia"
1400000US13121009300,"Census Tract 93, Fulton County, Georgia"
1400000US13121009402,"Census Tract 94.02, Fulton County, Georgia"
1400000US13121009403,"Census Tract 94.03, Fulton County, Georgia"
1400000US13121009404,"Census Tract 94.04, Fulton County, Georgia"
1400000US13121009501,"Census Tract 95.01, Fulton County, Georgia"
1400000US13121009502,"Census Tract 95.02, Fulton County, Georgia"
1400000US13121009601,"Census Tract 96.01, Fulton County, Georgia"
1400000US13121009602,"Census Tract 96.02, Fulton County, Georgia"
1400000US13121009603,"Census Tract 96.03, Fulton County, Georgia"
1400000US13121009700,"Census Tract 97, Fulton County, Georgia"
1400000US13121009801,"Census Tract 98.01, Fulton County, Georgia"
1400000US13121009802,"Census Tract 98.02, Fulton County, Georgia"
1400000US13121009900,"Census Tract 99, Fulton County, Georgia"
1400000US13121010001,"Census Tract 100.01, Fulton County, Georgia"
1400000US13121010002,"Census Tract 100.02, Fulton County, Georgia"
1400000US13121010106,"Census Tract 101.06, Fulton County, Georgia"
1400000US13121010107,"Census Tract 101.07, Fulton County, Georgia"
1400000US13121010108,"Census Tract 101.08, Fulton County, Georgia"
1400000US13121010110,"Census Tract 101.10, Fulton County, Georgia"
1400000US13121010113,"Census Tract 101.13, Fulton County, Georgia"
1400000US13121010114,"Census Tract 101.14, Fulton County, Georgia"
1400000US13121010115,"Census Tract 101.15, Fulton County, Georgia"
1400000US13121010117,"Census Tract 101.17, Fulton County, Georgia"
1400000US13121010118,"Census Tract 101.18, Fulton County, Georgia"
1400000US13121010119,"Census Tract 101.19, Fulton County, Georgia"
1400000US13121010120,"Census Tract 101.20, Fulton County, Georgia"
1400000US13121010121,"Census Tract 101.21, Fulton County, Georgia"
1400000US13121010122,"Census Tract 101.22, Fulton County, Georgia"
1400000US13121010123,"Census Tract 101.23, Fulton County, Georgia"
1400000US13121010204,"Census Tract 102.04, Fulton County, Georgia"
1400000US13121010205,"Census Tract 102.05, Fulton County, Georgia"
1400000US13121010206,"Census Tract 102.06, Fulton County, Georgia"
1400000US13121010208,"Census Tract 102.08, Fulton County, Georgia"
1400000US13121010209,"Census Tract 102.09, Fulton County, Georgia"
1400000US13121010210,"Census Tract 102.10, Fulton County, Georgia"
1400000US13121010211,"Census Tract 102.11, Fulton County, Georgia"
1400000US13121010212,"Census Tract 102.12, Fulton County, Georgia"
1400000US13121010301,"Census Tract 103.01, Fulton County, Georgia"
1400000US13121010303,"Census Tract 103.03, Fulton County, Georgia"
1400000US13121010304,"Census Tract 103.04, Fulton County, Georgia"
1400000US13121010400,"Census Tract 104, Fulton County, Georgia"
1400000US13121010507,"Census Tract 105.07, Fulton County, Georgia"
1400000US13121010508,"Census Tract 105.08, Fulton County, Georgia"
1400000US13121010510,"Census Tract 105.10, Fulton County, Georgia"
1400000US13121010511,"Census Tract 105.11, Fulton County, Georgia"
1400000US13121010512,"Census Tract 105.12, Fulton County, Georgia"
1400000US13121010513,"Census Tract 105.13, Fulton County, Georgia"
1400000US13121010514,"Census Tract 105.14, Fulton County, Georgia"
1400000US13121010515,"Census Tract 105.15, Fulton County, Georgia"
1400000US13121010516,"Census Tract 105.16, Fulton County, Georgia"
1400000US13121010601,"Census Tract 106.01, Fulton County, Georgia"
1400000US13121010603,"Census Tract 106.03, Fulton County, Georgia"
1400000US13121010604,"Census Tract 106.04, Fulton County, Georgia"
1400000US13121010800,"Census Tract 108, Fulton County, Georgia"
1400000US13121011000,"Census Tract 110, Fulton County, Georgia"
1400000US13121011100,"Census Tract 111, Fulton County, Georgia"
1400000US13121011201,"Census Tract 112.01, Fulton County, Georgia"
1400000US13121011202,"Census Tract 112.02, Fulton County, Georgia"
1400000US13121011301,"Census Tract 113.01, Fulton County, Georgia"
1400000US13121011303,"Census Tract 113.03, Fulton County, Georgia"
1400000US13121011305,"Census Tract 113.05, Fulton County, Georgia"
1400000US13121011306,"Census Tract 113.06, Fulton County, Georgia"
1400000US13121011405,"Census Tract 114.05, Fulton County, Georgia"
1400000US13121011410,"Census Tract 114.10, Fulton County, Georgia"
1400000US13121011411,"Census Tract 114.11, Fulton County, Georgia"
1400000US13121011412,"Census Tract 114.12, Fulton County, Georgia"
1400000US13121011414,"Census Tract 114.14, Fulton County, Georgia"
1400000US13121011416,"Census Tract 114.16, Fulton County, Georgia"
1400000US13121011417,"Census Tract 114.17, Fulton County, Georgia"
1400000US13121011418,"Census Tract 114.18, Fulton County, Georgia"
1400000US13121011419,"Census Tract 114.19, Fulton County, Georgia"
1400000US13121011420,"Census Tract 114.20, Fulton County, Georgia"
1400000US13121011421,"Census Tract 114.21, Fulton County, Georgia"
1400000US13121011422,"Census Tract 114.22, Fulton County, Georgia"
1400000US13121011423,"Census Tract 114.23, Fulton County, Georgia"
1400000US13121011424,"Census Tract 114.24, Fulton County, Georgia"
1400000US13121011425,"Census Tract 114.25, Fulton County, Georgia"
1400000US13121011426,"Census Tract 114.26, Fulton County, Georgia"
1400000US13121011427,"Census Tract 114.27, Fulton County, Georgia"
1400000US13121011503,"Census Tract 115.03, Fulton County, Georgia"
1400000US13121011504,"Census Tract 115.04, Fulton County, Georgia"
1400000US13121011505,"Census Tract 115.05, Fulton County, Georgia"
1400000US13121011506,"Census Tract 115.06, Fulton County, Georgia"
1400000US13121011610,"Census Tract 116.10, Fulton County, Georgia"
1400000US13121011611,"Census Tract 116.11, Fulton County, Georgia"
1400000US13121011612,"Census Tract 116.12, Fulton County, Georgia"
1400000US13121011613,"Census Tract 116.13, Fulton County, Georgia"
1400000US13121011614,"Census Tract 116.14, Fulton County, Georgia"
1400000US13121011615,"Census Tract 116.15, Fulton County, Georgia"
1400000US13121011616,"Census Tract 116.16, Fulton County, Georgia"
1400000US13121011617,"Census Tract 116.17, Fulton County, Georgia"
1400000US13121011618,"Census Tract 116.18, Fulton County, Georgia"
1400000US13121011619,"Census Tract 116.19, Fulton County, Georgia"
1400000US13121011620,"Census Tract 116.20, Fulton County, Georgia"
1400000US13121011621,"Census Tract 116.21, Fulton County, Georgia"
1400000US13121011622,"Census Tract 116.22, Fulton County, Georgia"
1400000US13121011623,"Census Tract 116.23, Fulton County, Georgia"
1400000US13121011624,"Census Tract 116.24, Fulton County, Georgia"
1400000US13121011625,"Census Tract 116.25, Fulton County, Georgia"
1400000US13121011626,"Census Tract 116.26, Fulton County, Georgia"
1400000US13121011800,"Census Tract 118, Fulton County, Georgia"
1400000US13121011900,"Census Tract 119, Fulton County, Georgia"
1400000US13121012000,"Census Tract 120, Fulton County, Georgia"
1400000US13121012300,"Census Tract 123, Fulton County, Georgia"
1400000US13121980000,"Census Tract 9800, Fulton County, Georgia"
1400000US13123080100,"Census Tract 801, Gilmer County, Georgia"
1400000US13123080200,"Census Tract 802, Gilmer County, Georgia"
1400000US13123080300,"Census Tract 803, Gilmer County, Georgia"
1400000US13123080400,"Census Tract 804, Gilmer County, Georgia"
1400000US13123080500,"Census Tract 805, Gilmer County, Georgia"
1400000US13125010100,"Census Tract 101, Glascock County, Georgia"
1400000US13127000101,"Census Tract 1.01, Glynn County, Georgia"
1400000US13127000102,"Census Tract 1.02, Glynn County, Georgia"
1400000US13127000200,"Census Tract 2, Glynn County, Georgia"
1400000US13127000300,"Census Tract 3, Glynn County, Georgia"
1400000US13127000401,"Census Tract 4.01, Glynn County, Georgia"
1400000US13127000403,"Census Tract 4.03, Glynn County, Georgia"
1400000US13127000404,"Census Tract 4.04, Glynn County, Georgia"
1400000US13127000501,"Census Tract 5.01, Glynn County, Georgia"
1400000US13127000503,"Census Tract 5.03, Glynn County, Georgia"
1400000US13127000504,"Census Tract 5.04, Glynn County, Georgia"
1400000US13127000600,"Census Tract 6, Glynn County, Georgia"
1400000US13127000700,"Census Tract 7, Glynn County, Georgia"
1400000US13127000800,"Census Tract 8, Glynn County, Georgia"
1400000US13127000900,"Census Tract 9, Glynn County, Georgia"
1400000US13127001000,"Census Tract 10, Glynn County, Georgia"
1400000US13127990000,"Census Tract 9900, Glynn County, Georgia"
1400000US13129970100,"Census Tract 9701, Gordon County, Georgia"
1400000US13129970200,"Census Tract 9702, Gordon County, Georgia"
1400000US13129970300,"Census Tract 9703, Gordon County, Georgia"
1400000US13129970400,"Census Tract 9704, Gordon County, Georgia"
1400000US13129970500,"Census Tract 9705, Gordon County, Georgia"
1400000US13129970600,"Census Tract 9706, Gordon County, Georgia"
1400000US13129970700,"Census Tract 9707, Gordon County, Georgia"
1400000US13129970800,"Census Tract 9708, Gordon County, Georgia"
1400000US13129970900,"Census Tract 9709, Gordon County, Georgia"
1400000US13131950100,"Census Tract 9501, Grady County, Georgia"
1400000US13131950200,"Census Tract 9502, Grady County, Georgia"
1400000US13131950300,"Census Tract 9503, Grady County, Georgia"
1400000US13131950400,"Census Tract 9504, Grady County, Georgia"
1400000US13131950500,"Census Tract 9505, Grady County, Georgia"
1400000US13131950600,"Census Tract 9506, Grady County, Georgia"
1400000US13133950100,"Census Tract 9501, Greene County, Georgia"
1400000US13133950200,"Census Tract 9502, Greene County, Georgia"
1400000US13133950301,"Census Tract 9503.01, Greene County, Georgia"
1400000US13133950302,"Census Tract 9503.02, Greene County, Georgia"
1400000US13133950303,"Census Tract 9503.03, Greene County, Georgia"
1400000US13133950400,"Census Tract 9504, Greene County, Georgia"
1400000US13133950500,"Census Tract 9505, Greene County, Georgia"
1400000US13135050103,"Census Tract 501.03, Gwinnett County, Georgia"
1400000US13135050105,"Census Tract 501.05, Gwinnett County, Georgia"
1400000US13135050106,"Census Tract 501.06, Gwinnett County, Georgia"
1400000US13135050107,"Census Tract 501.07, Gwinnett County, Georgia"
1400000US13135050108,"Census Tract 501.08, Gwinnett County, Georgia"
1400000US13135050109,"Census Tract 501.09, Gwinnett County, Georgia"
1400000US13135050205,"Census Tract 502.05, Gwinnett County, Georgia"
1400000US13135050208,"Census Tract 502.08, Gwinnett County, Georgia"
1400000US13135050209,"Census Tract 502.09, Gwinnett County, Georgia"
1400000US13135050210,"Census Tract 502.10, Gwinnett County, Georgia"
1400000US13135050211,"Census Tract 502.11, Gwinnett County, Georgia"
1400000US13135050212,"Census Tract 502.12, Gwinnett County, Georgia"
1400000US13135050213,"Census Tract 502.13, Gwinnett County, Georgia"
1400000US13135050214,"Census Tract 502.14, Gwinnett County, Georgia"
1400000US13135050215,"Census Tract 502.15, Gwinnett County, Georgia"
1400000US13135050216,"Census Tract 502.16, Gwinnett County, Georgia"
1400000US13135050217,"Census Tract 502.17, Gwinnett County, Georgia"
1400000US13135050218,"Census Tract 502.18, Gwinnett County, Georgia"
1400000US13135050219,"Census Tract 502.19, Gwinnett County, Georgia"
1400000US13135050220,"Census Tract 502.20, Gwinnett County, Georgia"
1400000US13135050304,"Census Tract 503.04, Gwinnett County, Georgia"
1400000US13135050306,"Census Tract 503.06, Gwinnett County, Georgia"
1400000US13135050308,"Census Tract 503.08, Gwinnett County, Georgia"
1400000US13135050309,"Census Tract 503.09, Gwinnett County, Georgia"
1400000US13135050310,"Census Tract 503.10, Gwinnett County, Georgia"
1400000US13135050311,"Census Tract 503.11, Gwinnett County, Georgia"
1400000US13135050313,"Census Tract 503.13, Gwinnett County, Georgia"
1400000US13135050314,"Census Tract 503.14, Gwinnett County, Georgia"
1400000US13135050315,"Census Tract 503.15, Gwinnett County, Georgia"
1400000US13135050317,"Census Tract 503.17, Gwinnett County, Georgia"
1400000US13135050318,"Census Tract 503.18, Gwinnett County, Georgia"
1400000US13135050319,"Census Tract 503.19, Gwinnett County, Georgia"
1400000US13135050320,"Census Tract 503.20, Gwinnett County, Georgia"
1400000US13135050321,"Census Tract 503.21, Gwinnett County, Georgia"
1400000US13135050322,"Census Tract 503.22, Gwinnett County, Georgia"
1400000US13135050410,"Census Tract 504.10, Gwinnett County, Georgia"
1400000US13135050415,"Census Tract 504.15, Gwinnett County, Georgia"
1400000US13135050416,"Census Tract 504.16, Gwinnett County, Georgia"
1400000US13135050417,"Census Tract 504.17, Gwinnett County, Georgia"
1400000US13135050418,"Census Tract 504.18, Gwinnett County, Georgia"
1400000US13135050419,"Census Tract 504.19, Gwinnett County, Georgia"
1400000US13135050421,"Census Tract 504.21, Gwinnett County, Georgia"
1400000US13135050422,"Census Tract 504.22, Gwinnett County, Georgia"
1400000US13135050423,"Census Tract 504.23, Gwinnett County, Georgia"
1400000US13135050424,"Census Tract 504.24, Gwinnett County, Georgia"
1400000US13135050425,"Census Tract 504.25, Gwinnett County, Georgia"
1400000US13135050426,"Census Tract 504.26, Gwinnett County, Georgia"
1400000US13135050427,"Census Tract 504.27, Gwinnett County, Georgia"
1400000US13135050428,"Census Tract 504.28, Gwinnett County, Georgia"
1400000US13135050429,"Census Tract 504.29, Gwinnett County, Georgia"
1400000US13135050430,"Census Tract 504.30, Gwinnett County, Georgia"
1400000US13135050431,"Census Tract 504.31, Gwinnett County, Georgia"
1400000US13135050432,"Census Tract 504.32, Gwinnett County, Georgia"
1400000US13135050433,"Census Tract 504.33, Gwinnett County, Georgia"
1400000US13135050434,"Census Tract 504.34, Gwinnett County, Georgia"
1400000US13135050435,"Census Tract 504.35, Gwinnett County, Georgia"
1400000US13135050436,"Census Tract 504.36, Gwinnett County, Georgia"
1400000US13135050511,"Census Tract 505.11, Gwinnett County, Georgia"
1400000US13135050520,"Census Tract 505.20, Gwinnett County, Georgia"
1400000US13135050521,"Census Tract 505.21, Gwinnett County, Georgia"
1400000US13135050522,"Census Tract 505.22, Gwinnett County, Georgia"
1400000US13135050523,"Census Tract 505.23, Gwinnett County, Georgia"
1400000US13135050524,"Census Tract 505.24, Gwinnett County, Georgia"
1400000US13135050525,"Census Tract 505.25, Gwinnett County, Georgia"
1400000US13135050526,"Census Tract 505.26, Gwinnett County, Georgia"
1400000US13135050527,"Census Tract 505.27, Gwinnett County, Georgia"
1400000US13135050528,"Census Tract 505.28, Gwinnett County, Georgia"
1400000US13135050529,"Census Tract 505.29, Gwinnett County, Georgia"
1400000US13135050530,"Census Tract 505.30, Gwinnett County, Georgia"
1400000US13135050531,"Census Tract 505.31, Gwinnett County, Georgia"
1400000US13135050532,"Census Tract 505.32, Gwinnett County, Georgia"
1400000US13135050533,"Census Tract 505.33, Gwinnett County, Georgia"
1400000US13135050534,"Census Tract 505.34, Gwinnett County, Georgia"
1400000US13135050535,"Census Tract 505.35, Gwinnett County, Georgia"
1400000US13135050536,"Census Tract 505.36, Gwinnett County, Georgia"
1400000US13135050537,"Census Tract 505.37, Gwinnett County, Georgia"
1400000US13135050538,"Census Tract 505.38, Gwinnett County, Georgia"
1400000US13135050539,"Census Tract 505.39, Gwinnett County, Georgia"
1400000US13135050540,"Census Tract 505.40, Gwinnett County, Georgia"
1400000US13135050541,"Census Tract 505.41, Gwinnett County, Georgia"
1400000US13135050542,"Census Tract 505.42, Gwinnett County, Georgia"
1400000US13135050543,"Census Tract 505.43, Gwinnett County, Georgia"
1400000US13135050544,"Census Tract 505.44, Gwinnett County, Georgia"
1400000US13135050545,"Census Tract 505.45, Gwinnett County, Georgia"
1400000US13135050546,"Census Tract 505.46, Gwinnett County, Georgia"
1400000US13135050547,"Census Tract 505.47, Gwinnett County, Georgia"
1400000US13135050548,"Census Tract 505.48, Gwinnett County, Georgia"
1400000US13135050549,"Census Tract 505.49, Gwinnett County, Georgia"
1400000US13135050605,"Census Tract 506.05, Gwinnett County, Georgia"
1400000US13135050606,"Census Tract 506.06, Gwinnett County, Georgia"
1400000US13135050607,"Census Tract 506.07, Gwinnett County, Georgia"
1400000US13135050608,"Census Tract 506.08, Gwinnett County, Georgia"
1400000US13135050609,"Census Tract 506.09, Gwinnett County, Georgia"
1400000US13135050610,"Census Tract 506.10, Gwinnett County, Georgia"
1400000US13135050709,"Census Tract 507.09, Gwinnett County, Georgia"
1400000US13135050712,"Census Tract 507.12, Gwinnett County, Georgia"
1400000US13135050713,"Census Tract 507.13, Gwinnett County, Georgia"
1400000US13135050714,"Census Tract 507.14, Gwinnett County, Georgia"
1400000US13135050715,"Census Tract 507.15, Gwinnett County, Georgia"
1400000US13135050718,"Census Tract 507.18, Gwinnett County, Georgia"
1400000US13135050719,"Census Tract 507.19, Gwinnett County, Georgia"
1400000US13135050720,"Census Tract 507.20, Gwinnett County, Georgia"
1400000US13135050721,"Census Tract 507.21, Gwinnett County, Georgia"
1400000US13135050722,"Census Tract 507.22, Gwinnett County, Georgia"
1400000US13135050723,"Census Tract 507.23, Gwinnett County, Georgia"
1400000US13135050724,"Census Tract 507.24, Gwinnett County, Georgia"
1400000US13135050725,"Census Tract 507.25, Gwinnett County, Georgia"
1400000US13135050726,"Census Tract 507.26, Gwinnett County, Georgia"
1400000US13135050727,"Census Tract 507.27, Gwinnett County, Georgia"
1400000US13135050728,"Census Tract 507.28, Gwinnett County, Georgia"
1400000US13135050729,"Census Tract 507.29, Gwinnett County, Georgia"
1400000US13135050730,"Census Tract 507.30, Gwinnett County, Georgia"
1400000US13135050731,"Census Tract 507.31, Gwinnett County, Georgia"
1400000US13137000100,"Census Tract 1, Habersham County, Georgia"
1400000US13137000201,"Census Tract 2.01, Habersham County, Georgia"
1400000US13137000202,"Census Tract 2.02, Habersham County, Georgia"
1400000US13137000300,"Census Tract 3, Habersham County, Georgia"
1400000US13137000400,"Census Tract 4, Habersham County, Georgia"
1400000US13137000500,"Census Tract 5, Habersham County, Georgia"
1400000US13137000601,"Census Tract 6.01, Habersham County, Georgia"
1400000US13137000602,"Census Tract 6.02, Habersham County, Georgia"
1400000US13139000101,"Census Tract 1.01, Hall County, Georgia"
1400000US13139000102,"Census Tract 1.02, Hall County, Georgia"
1400000US13139000201,"Census Tract 2.01, Hall County, Georgia"
1400000US13139000203,"Census Tract 2.03, Hall County, Georgia"
1400000US13139000204,"Census Tract 2.04, Hall County, Georgia"
1400000US13139000302,"Census Tract 3.02, Hall County, Georgia"
1400000US13139000303,"Census Tract 3.03, Hall County, Georgia"
1400000US13139000304,"Census Tract 3.04, Hall County, Georgia"
1400000US13139000305,"Census Tract 3.05, Hall County, Georgia"
1400000US13139000400,"Census Tract 4, Hall County, Georgia"
1400000US13139000500,"Census Tract 5, Hall County, Georgia"
1400000US13139000600,"Census Tract 6, Hall County, Georgia"
1400000US13139000701,"Census Tract 7.01, Hall County, Georgia"
1400000US13139000702,"Census Tract 7.02, Hall County, Georgia"
1400000US13139000800,"Census Tract 8, Hall County, Georgia"
1400000US13139000900,"Census Tract 9, Hall County, Georgia"
1400000US13139001002,"Census Tract 10.02, Hall County, Georgia"
1400000US13139001003,"Census Tract 10.03, Hall County, Georgia"
