nsmoid,weight,hispan,race,mortgage_reason,sale_proceeds,savings_retire_etc,govt_np_asst,second_lien_heloc,gift,seller_cont,total_hh_inc,race_eth
308631,615.241860465116,2,3,2,-2,0,0,0,0,-2,6,Asian
308632,1112.94,2,3,1,2,1,0,0,0,2,4,Asian
308633,964.695849056604,2,1,1,2,0,1,0,0,1,3,White
308634,1123.18054545454,1,4,2,-2,0,0,0,0,-2,4,Hispanic
308635,1151.24469135802,2,1,1,2,1,0,0,0,2,6,White
308636,1666.01274725274,2,1,1,2,1,0,0,1,1,3,White
308637,526.449966777408,2,1,2,-2,0,0,0,0,-2,4,White
308638,877.572510121457,2,1,2,-2,0,0,0,0,-2,2,White
308639,1081.6302259887,2,1,1,2,1,0,0,0,2,3,White
308640,1437.58727477477,1,1,2,-2,0,0,0,0,-2,4,Hispanic
308641,811.111813953488,2,3,2,-2,0,0,0,0,-2,4,Asian
308642,1267.9797183098501,2,1,2,-2,0,0,0,0,-2,5,White
308643,919.748580323785,2,1,2,-2,0,0,0,0,-2,2,White
308644,577.992672413793,2,2,2,-2,0,0,0,0,-2,6,Black
308645,609.074125874126,2,1,1,2,1,0,0,0,2,6,White
308646,1374.52641221374,2,2,1,2,1,0,0,1,1,5,Black
308647,920.116582914573,2,3,2,-2,0,0,0,0,-2,6,Asian
308648,1516.54354166666,2,1,1,2,1,0,0,0,2,5,White
308649,1437.58727477477,2,1,2,-2,0,0,0,0,-2,4,White
308650,1905.3395522388,2,1,1,2,1,0,0,1,1,4,White
308651,2677.61710144927,2,1,1,2,0,1,0,0,2,3,White
308652,775.348363636363,2,1,2,-2,0,0,0,0,-2,6,White
308653,804.405672268907,2,1,2,-2,0,0,0,0,-2,1,White
308654,1124.26923076923,2,1,2,-2,0,0,0,0,-2,4,White
308655,616.653972602739,2,1,1,2,1,0,0,0,2,6,White
308656,1124.26923076923,2,1,1,1,1,0,0,0,2,6,White
308657,719.765789473684,2,1,2,-2,0,0,0,0,-2,1,White
308658,2674.00078125,2,3,2,-2,0,0,0,0,-2,6,Asian
308659,740.137700534759,2,3,1,2,0,0,0,1,2,5,Asian
308660,1706.6544117647,2,1,2,-2,0,0,0,0,-2,4,White
308661,623.674285714285,2,1,2,-2,0,0,0,0,-2,3,White
308662,964.695849056604,1,1,1,2,1,0,0,0,2,6,Hispanic
308663,719.765789473684,2,1,2,-2,0,0,0,0,-2,3,White
308664,711.373893805309,2,1,1,2,1,0,0,0,2,3,White
308665,1131.54621621621,2,1,1,2,1,0,0,0,2,2,White
308666,957.107006369426,2,1,2,-2,0,0,0,0,-2,5,White
308667,2833.2974137931,2,1,2,-2,0,0,0,0,-2,6,White
308668,978.162202380952,2,1,1,2,1,1,0,1,2,2,White
308669,1516.37581395348,2,3,1,2,0,0,0,0,2,6,Asian
308670,528.266221374045,2,3,1,2,1,0,0,0,2,6,Asian
308671,2236.87384615384,1,3,2,-2,0,0,0,0,-2,4,Hispanic
308672,1619.09913043478,2,2,1,2,0,0,0,0,1,4,Black
308673,507.918926174496,2,1,1,1,1,0,0,0,2,5,White
308674,2236.87384615384,1,4,2,-2,0,0,0,0,-2,4,Hispanic
308675,893.763513513513,2,4,1,2,1,0,0,0,2,6,other or multiple races
308676,1136.56162921348,2,1,2,-2,0,0,0,0,-2,5,White
308677,507.918926174496,2,1,1,1,1,0,0,0,2,3,White
308678,637.1,1,1,2,-2,0,0,0,0,-2,2,Hispanic
308679,1548.04826530612,2,1,1,2,1,0,0,1,2,3,White
308680,735.379641255605,2,1,1,2,1,0,0,0,2,2,White
308681,1374.52641221374,2,3,1,2,1,0,0,0,2,5,Asian
308682,2661.11769230769,2,1,4,-2,0,0,0,0,-2,5,White
308683,2404.73693333333,1,1,1,2,1,0,0,0,2,2,Hispanic
308684,1417.0124137931,2,3,1,2,1,0,0,0,2,5,Asian
308685,919.748580323785,1,1,2,-2,0,0,0,0,-2,6,Hispanic
308686,1700.22743119266,2,1,1,2,1,0,0,0,2,3,White
308687,614.987678571428,2,1,1,1,0,0,0,0,2,3,White
308688,978.162202380952,2,1,2,-2,0,0,0,0,-2,4,White
308689,616.653972602739,2,2,2,-2,0,0,0,0,-2,4,Black
308690,2677.61710144927,2,1,2,-2,0,0,0,0,-2,3,White
308691,1033.79522012578,2,3,1,2,1,0,0,0,1,5,Asian
308692,854.756291390728,2,1,1,1,1,0,0,0,1,5,White
308693,935.36015936255,2,1,2,-2,0,0,0,0,-2,5,White
308694,937.545099337748,2,4,2,-2,0,0,0,0,-2,5,other or multiple races
308695,1706.6544117647,2,1,2,-2,0,0,0,0,-2,5,White
308696,1425.29696969697,2,1,2,-2,0,0,0,0,-2,4,White
308697,686.359578947368,2,1,1,1,0,0,0,0,2,3,White
308698,911.554093959731,2,1,1,1,0,0,0,0,2,6,White
308699,976.00303030303,2,1,2,-2,0,0,0,0,-2,4,White
308700,559.157456445993,2,3,2,-2,0,0,0,0,-2,2,Asian
308701,1383.06762172284,2,1,1,2,0,0,0,0,2,4,White
308702,1706.6544117647,2,1,1,1,0,0,0,0,1,5,White
308703,715.49376146789,2,2,1,2,0,0,0,0,2,4,Black
308704,775.348363636363,2,1,2,-2,0,0,0,0,-2,5,White
308705,884.094460784313,2,1,2,-2,0,0,0,0,-2,5,White
308706,614.987678571428,2,3,1,2,1,0,0,0,2,4,Asian
308707,715.49376146789,2,2,5,-2,0,0,0,0,-2,1,Black
308708,1516.54354166666,2,3,2,-2,0,0,0,0,-2,6,Asian
308709,848.424903474903,2,1,2,-2,0,0,0,0,-2,4,White
308710,903.160580357142,2,1,2,-2,0,0,0,0,-2,4,White
308711,1024.67764705882,2,1,1,2,0,0,0,1,2,4,White
308712,538.198736842105,2,1,2,-2,0,0,0,0,-2,2,White
308713,811.111813953488,2,1,1,1,0,1,0,0,2,3,White
308714,1372.71915789473,2,1,2,-2,0,0,0,0,-2,4,White
308715,2143.60666666666,2,1,1,2,1,0,0,0,2,5,White
308716,827.881516587677,2,1,2,-2,0,0,0,0,-2,5,White
308717,804.405672268907,2,1,2,-2,0,0,0,0,-2,2,White
308718,715.49376146789,2,3,2,-2,0,0,0,0,-2,3,Asian
308719,694.31119266055,2,2,1,2,1,0,0,0,1,3,Black
308720,561.782976190476,2,1,1,2,1,0,0,0,2,2,White
308721,1569.58272727272,2,1,1,2,1,0,0,1,1,5,White
308722,1706.6544117647,2,1,2,-2,0,0,0,0,-2,5,White
308723,830.418606060606,2,1,1,2,1,0,0,1,1,5,White
308724,1230.57385826771,2,1,1,2,0,0,0,1,2,1,White
308725,1383.06762172284,2,4,2,-2,0,0,0,0,-2,5,other or multiple races
308726,2650.40322580645,2,2,1,2,1,1,0,0,1,3,Black
308728,1112.94,2,1,1,2,1,0,0,0,2,3,White
308729,710.589417040358,2,1,2,-2,0,0,0,0,-2,5,White
308730,715.49376146789,2,1,1,2,0,0,0,0,2,6,White
308731,710.123333333333,2,1,2,-2,0,0,0,0,-2,6,White
308732,785.563414634146,2,1,1,2,1,0,0,0,1,6,White
308733,609.074125874126,2,1,1,2,1,0,0,0,2,6,White
308734,1531.4406849315,2,1,1,2,1,0,0,0,2,2,White
308735,587.704919614148,2,1,1,2,1,0,1,0,2,5,White
308736,698.163063829787,2,1,1,2,1,0,0,0,2,4,White
308737,559.157456445993,1,1,2,-2,0,0,0,0,-2,3,Hispanic
308738,450.919436619718,2,1,1,1,0,0,0,0,2,6,White
308739,1043.97652173913,2,1,1,2,1,0,0,0,2,4,White
308740,919.748580323785,2,1,2,-2,0,0,0,0,-2,5,White
308741,1191.68468468468,2,1,1,2,0,0,0,1,2,5,White
308742,1838.56246753246,2,1,2,-2,0,0,0,0,-2,5,White
308743,526.449966777408,2,1,1,1,0,0,0,0,2,4,White
308744,1924.4040517241301,2,1,1,1,1,0,0,0,2,5,White
308745,1437.58727477477,2,3,2,-2,0,0,0,0,-2,6,Asian
308746,1706.6544117647,2,1,2,-2,0,0,0,0,-2,2,White
308747,858.580269230769,2,1,2,-2,0,0,0,0,-2,6,White
308748,1124.26923076923,2,1,1,2,1,0,0,1,2,6,White
308749,648.307522123893,2,1,1,1,1,0,0,0,2,3,White
308750,908.275121951219,2,2,2,-2,0,0,0,0,-2,2,Black
308751,1623.66,2,1,1,2,1,0,0,1,2,3,White
308752,848.22081300813,2,1,2,-2,0,0,0,0,-2,4,White
308753,1674.16653061224,2,1,2,-2,0,0,0,0,-2,1,White
308754,614.987678571428,2,1,2,-2,0,0,0,0,-2,6,White
308755,1383.06762172284,2,1,1,2,1,0,0,0,2,4,White
308756,2406.59016393442,2,1,1,2,1,0,0,0,2,6,White
308757,631.564007936508,2,1,1,1,1,0,0,0,2,5,White
308758,848.22081300813,2,1,2,-2,0,0,0,0,-2,4,White
308759,1033.79522012578,2,1,1,1,0,0,0,0,2,4,White
308760,2355.39259259259,2,1,1,1,0,0,0,0,2,6,White
308761,858.580269230769,2,1,4,-2,0,0,0,0,-2,3,White
308762,1383.06762172284,2,1,1,2,1,1,0,1,2,3,White
308763,2674.00078125,2,1,2,-2,0,0,0,0,-2,6,White
308764,1516.54354166666,2,1,1,1,1,0,0,0,2,6,White
308765,3025.06516587677,2,1,2,-2,0,0,0,0,-2,5,White
308766,1335.46115107913,2,1,1,1,1,1,0,0,2,5,White
308767,1296.48522727272,2,1,2,-2,0,0,0,0,-2,2,White
308768,719.765789473684,2,1,2,-2,0,0,0,0,-2,5,White
308769,1294.3337037037,2,1,2,-2,0,0,0,0,-2,4,White
308770,2178.92603174603,2,3,2,-2,0,0,0,0,-2,6,Asian
308771,638.567350746268,2,1,2,-2,0,0,0,0,-2,3,White
308772,1829.35781609195,2,1,2,-2,0,0,0,0,-2,5,White
308773,3015.05128205128,1,1,1,2,0,0,0,0,1,2,Hispanic
308774,1181.72856115107,2,1,2,-2,0,0,0,0,-2,5,White
308775,884.094460784313,1,1,1,2,0,1,0,0,2,2,Hispanic
308776,858.580269230769,2,1,2,-2,0,0,0,0,-2,5,White
308777,1131.54621621621,2,1,1,2,0,0,0,1,2,3,White
308778,526.449966777408,2,1,1,1,0,0,0,0,2,3,White
308779,1484.66034246575,2,1,1,2,1,0,0,0,1,4,White
308780,811.111813953488,2,2,1,2,1,0,0,0,1,3,Black
308781,1033.79522012578,2,1,2,-2,0,0,0,0,-2,2,White
308782,1786.20923913043,2,1,1,2,1,0,0,1,2,2,White
308783,1973.81709090909,2,1,1,2,1,0,0,0,2,4,White
308784,1119.53931034482,2,1,2,-2,0,0,0,0,-2,3,White
308785,683.67323076923,2,1,1,2,0,0,1,0,2,5,White
308786,928.587975460122,2,1,1,2,1,0,0,0,2,3,White
308787,637.1,2,1,2,-2,0,0,0,0,-2,4,White
308788,1103.0313253012,2,1,1,2,1,0,0,0,2,6,White
308789,1203.03247058823,2,1,4,-2,0,0,0,0,-2,5,White
308790,709.852526315789,2,1,2,-2,0,0,0,0,-2,6,White
308791,559.157456445993,2,1,2,-2,0,0,0,0,-2,3,White
308792,1575.67382550335,2,1,2,-2,0,0,0,0,-2,3,White
308793,937.545099337748,2,1,1,2,0,0,0,1,2,5,White
308794,1208.76941080196,2,4,1,2,1,0,0,0,2,6,other or multiple races
308795,1650.82595238095,2,1,2,-2,0,0,0,0,-2,5,White
308796,694.31119266055,2,1,2,-2,0,0,0,0,-2,4,White
308797,609.074125874126,2,1,1,1,0,0,0,0,1,5,White
308798,907.819121621622,2,1,2,-2,0,0,0,0,-2,5,White
308799,877.572510121457,2,1,2,-2,0,0,0,0,-2,4,White
308800,760.054480286738,2,1,2,-2,0,0,0,0,-2,5,White
308801,474.536322869955,2,1,1,1,0,0,1,0,2,6,White
308802,877.572510121457,2,1,2,-2,0,0,0,0,-2,5,White
308803,1276.53913043478,2,3,1,2,1,0,0,0,2,6,Asian
308804,1391.35,2,1,2,-2,0,0,0,0,-2,6,White
308805,1713.5919025522,2,1,2,-2,0,0,0,0,-2,3,White
308806,3015.05128205128,1,1,1,2,1,0,0,0,2,3,Hispanic
308807,2721.81126760563,2,1,1,2,0,0,0,0,2,6,White
308808,789.484886877828,2,1,1,2,1,0,0,1,1,3,White
308809,919.748580323785,2,2,1,2,1,0,0,0,2,2,Black
308810,1425.29696969697,2,1,2,-2,0,0,0,0,-2,5,White
308811,1335.46115107913,2,1,2,-2,0,0,0,0,-2,3,White
308812,520.050731707317,2,4,2,-2,0,0,0,0,-2,5,other or multiple races
308813,698.163063829787,2,3,1,2,1,0,0,0,2,6,Asian
308814,1024.67764705882,2,1,1,2,1,0,0,0,2,6,White
308815,474.536322869955,2,1,2,-2,0,0,0,0,-2,4,White
308816,2677.61710144927,1,4,2,-2,0,0,0,0,-2,6,Hispanic
308817,1168.32373913043,2,1,2,-2,0,0,0,0,-2,5,White
308818,976.768,2,3,1,2,1,0,0,1,2,2,Asian
308819,1661.39722222222,2,1,2,-2,0,0,0,0,-2,6,White
308820,3822.63813953488,2,1,1,2,0,0,0,0,2,3,White
308821,666.955107692307,2,1,2,-2,0,0,0,0,-2,4,White
308822,1623.66,2,2,5,-2,0,0,0,0,-2,2,Black
308823,919.748580323785,2,2,2,-2,0,0,0,0,-2,3,Black
308824,935.36015936255,2,1,1,1,1,0,0,0,1,2,White
308825,1437.58727477477,2,1,2,-2,0,0,0,0,-2,3,White
308826,702.661897435897,2,3,1,2,1,0,0,0,2,3,Asian
308827,1437.58727477477,2,1,2,-2,0,0,0,0,-2,6,White
308828,827.881516587677,2,1,1,2,1,0,0,0,2,2,White
308829,666.955107692307,2,1,1,2,1,0,0,0,2,5,White
308830,1230.57385826771,2,1,1,1,0,0,0,0,1,3,White
308831,978.549565217391,2,1,1,2,1,0,0,1,2,2,White
308832,928.587975460122,1,1,1,1,0,0,0,0,1,5,Hispanic
308833,614.987678571428,2,1,1,1,1,0,0,1,2,3,White
308834,884.094460784313,2,1,1,2,1,0,0,1,2,3,White
308835,882.352606060606,2,1,1,1,1,1,0,0,2,4,White
308836,442.154083601286,1,1,1,2,1,0,0,0,2,3,Hispanic
308837,1387.14545454545,2,1,1,2,1,0,0,0,2,2,White
308838,3035.05428571428,2,1,1,2,1,0,0,0,1,5,White
308839,1706.6544117647,1,1,1,2,1,0,0,0,2,5,Hispanic
308840,3025.06516587677,2,1,2,-2,0,0,0,0,-2,6,White
308841,919.748580323785,2,1,2,-2,0,0,0,0,-2,2,White
308842,1103.0313253012,2,1,1,2,1,0,0,0,2,5,White
308843,893.763513513513,2,1,2,-2,0,0,0,0,-2,6,White
308844,711.571402877697,2,1,2,-2,0,0,0,0,-2,6,White
308845,1024.67764705882,2,1,1,2,1,0,0,0,2,4,White
308846,474.536322869955,2,1,2,-2,0,0,0,0,-2,5,White
308847,698.163063829787,2,1,2,-2,0,0,0,0,-2,3,White
308848,1033.79522012578,2,1,1,1,1,0,0,0,1,5,White
308849,1021.4125,2,1,2,-2,0,0,0,0,-2,5,White
308850,1798.18736842105,2,3,1,2,1,0,0,0,2,6,Asian
308851,1335.46115107913,2,3,1,2,1,0,0,0,2,5,Asian
308852,520.050731707317,2,4,1,2,1,0,0,0,2,5,other or multiple races
308853,587.704919614148,2,2,2,-2,0,0,0,0,-2,5,Black
308854,804.405672268907,2,2,2,-2,0,0,0,0,-2,2,Black
308855,2377.96363636363,2,1,1,2,1,0,0,0,2,6,White
308856,666.955107692307,2,1,2,-2,0,0,0,0,-2,6,White
308857,1124.26923076923,2,1,1,1,1,0,0,0,2,6,White
308859,1905.3395522388,2,1,1,2,0,0,0,1,2,2,White
308860,710.123333333333,2,1,2,-2,0,0,0,0,-2,3,White
308861,1156.14854961832,2,1,4,-2,0,0,0,0,-2,3,White
308862,442.154083601286,2,1,4,-2,0,0,0,0,-2,2,White
308863,957.107006369426,2,1,2,-2,0,0,0,0,-2,4,White
308864,2178.92603174603,2,1,1,2,1,0,0,0,2,6,White
308865,2943.7476056338,2,3,2,-2,0,0,0,0,-2,6,Asian
308866,1361.98937007874,2,1,2,-2,0,0,0,0,-2,5,White
308867,928.587975460122,1,1,1,2,1,0,0,0,2,3,Hispanic
308868,858.580269230769,2,1,2,-2,0,0,0,0,-2,5,White
308869,2475.51578947368,2,1,1,2,1,0,0,1,1,5,White
308870,1531.4406849315,2,1,1,2,1,0,0,0,1,4,White
308871,827.881516587677,2,1,2,-2,0,0,0,0,-2,3,White
308872,1887.93647058823,2,1,1,2,0,0,0,0,2,5,White
308873,1361.98937007874,2,1,2,-2,0,0,0,0,-2,6,White
308874,638.567350746268,2,1,2,-2,0,0,0,0,-2,4,White
308875,1531.4406849315,2,1,2,-2,0,0,0,0,-2,5,White
308876,1751.02203883495,2,3,2,-2,0,0,0,0,-2,5,Asian
308877,1387.14545454545,2,1,2,-2,0,0,0,0,-2,6,White
308878,1575.67382550335,2,1,2,-2,0,0,0,0,-2,4,White
308879,719.765789473684,2,1,1,2,1,0,0,1,2,4,White
308880,735.379641255605,2,1,1,2,0,0,0,1,2,1,White
308881,507.918926174496,2,1,1,1,1,0,0,0,2,5,White
308882,1475.31077586206,2,1,1,2,1,0,0,0,2,3,White
308883,1335.46115107913,2,1,3,-2,0,0,0,0,-2,4,White
308884,2805.8304347826,2,1,1,2,1,0,0,0,2,2,White
308885,978.68,2,1,1,1,0,0,0,0,2,5,White
308886,816.408766519824,2,1,2,-2,0,0,0,0,-2,1,White
308887,794.446470588235,2,1,1,2,1,0,0,0,2,5,White
308888,561.782976190476,2,1,1,1,0,0,0,0,1,5,White
308889,957.107006369426,2,1,1,1,1,0,0,0,2,6,White
308890,816.408766519824,2,1,2,-2,0,0,0,0,-2,5,White
308891,1548.04826530612,2,1,1,2,1,0,0,0,2,5,White
308892,1417.69064516129,2,3,1,2,1,0,0,0,2,5,Asian
308893,1024.67764705882,2,1,2,-2,0,0,0,0,-2,4,White
308894,5824.50166666666,2,1,1,2,0,0,0,0,2,3,White
308895,2377.96363636363,2,1,2,-2,0,0,0,0,-2,6,White
308896,711.571402877697,2,1,1,2,1,0,0,0,1,3,White
308897,1973.69639175257,2,1,2,-2,0,0,0,0,-2,6,White
308898,709.852526315789,2,1,1,1,1,0,0,0,2,6,White
308899,1136.56162921348,2,1,2,-2,0,0,0,0,-2,6,White
308900,903.160580357142,2,1,2,-2,0,0,0,0,-2,5,White
308901,2406.59016393442,2,1,2,-2,0,0,0,0,-2,2,White
308902,957.107006369426,2,1,1,1,0,0,0,1,2,4,White
308903,1151.24469135802,2,3,2,-2,0,0,0,0,-2,3,Asian
308904,978.162202380952,2,1,2,-2,0,0,0,0,-2,2,White
308905,666.955107692307,2,1,2,-2,0,0,0,0,-2,5,White
308906,1331.87908396946,1,1,1,2,1,0,0,0,1,1,Hispanic
308907,877.572510121457,2,1,1,1,0,0,0,0,2,5,White
308908,1219.77460674157,2,1,1,1,0,0,0,0,2,5,White
308909,598.638181818182,2,1,1,2,0,0,0,1,2,4,White
308910,804.60679245283,2,1,5,-2,0,0,0,0,-2,3,White
308911,3822.63813953488,2,4,1,2,1,1,0,0,2,3,other or multiple races
308912,718.542985074626,2,1,1,2,1,0,0,0,2,5,White
308913,978.68,2,1,1,2,1,0,0,0,2,4,White
308914,2677.61710144927,2,1,2,-2,0,0,0,0,-2,4,White
308915,709.852526315789,2,1,2,-2,0,0,0,0,-2,5,White
308916,1751.02203883495,2,2,5,-2,0,0,0,0,-2,5,Black
308917,609.074125874126,2,2,1,2,1,0,0,0,2,3,Black
308918,1437.58727477477,2,1,1,1,1,0,0,0,2,6,White
308919,580.189549549549,2,1,1,2,1,0,0,0,2,6,White
308920,1131.54621621621,2,3,2,-2,0,0,0,0,-2,6,Asian
308921,878.747368421052,2,1,2,-2,0,0,0,0,-2,5,White
308922,1645.71716535433,2,1,1,2,1,0,0,0,2,4,White
308923,732.751276595744,2,1,4,-2,0,0,0,0,-2,4,White
308924,528.266221374045,2,1,1,2,1,0,0,0,2,5,White
308925,711.373893805309,1,1,1,2,1,0,0,0,2,6,Hispanic
308926,3240.43971014492,2,1,1,2,1,0,0,0,1,4,White
308927,3035.05428571428,2,1,1,2,1,0,0,0,2,4,White
308928,501.901355311355,2,1,1,2,0,0,0,0,2,3,White
308929,719.765789473684,2,1,2,-2,0,0,0,0,-2,2,White
308930,790.89,2,1,2,-2,0,0,0,0,-2,4,White
308931,501.901355311355,1,4,1,2,1,1,0,1,2,3,Hispanic
308932,878.747368421052,2,1,2,-2,0,0,0,0,-2,6,White
308933,1383.06762172284,2,1,2,-2,0,0,0,0,-2,3,White
308934,643.046857142857,1,1,1,2,1,1,0,1,2,2,Hispanic
308935,2677.61710144927,2,1,5,-2,0,0,0,0,-2,4,White
308936,1924.4040517241301,2,1,1,2,1,0,0,0,2,2,White
308937,598.638181818182,2,1,1,2,1,0,0,0,2,5,White
308938,877.572510121457,2,1,1,1,1,0,0,0,2,6,White
308939,643.046857142857,2,2,2,-2,0,0,0,0,-2,1,Black
308940,637.1,2,1,2,-2,0,0,0,0,-2,5,White
308941,907.819121621622,2,3,1,2,1,0,0,0,2,5,Asian
308942,1464.00454545454,2,1,2,-2,0,0,0,0,-2,5,White
308943,3570.76530612244,1,1,1,2,0,0,0,1,2,5,Hispanic
308944,2377.96363636363,1,1,2,-2,0,0,0,0,-2,3,Hispanic
308945,1028.74925806451,2,3,1,2,1,0,0,0,2,6,Asian
308946,1367.90560509554,2,1,1,2,1,0,0,1,2,3,White
308947,1029.46553398058,2,1,1,1,0,0,0,0,2,3,White
308948,811.111813953488,2,1,1,2,0,0,0,0,2,3,White
308949,598.638181818182,1,1,1,1,1,0,0,0,2,2,Hispanic
308950,643.046857142857,2,1,1,2,0,1,0,0,1,2,White
308951,621.015256410256,2,1,1,2,1,0,0,0,2,3,White
